"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000017009",380.132673007067,0.76170989834299,0.121336717684136,6.27765372989464,3.43720352294996e-10,1.86922393211482e-08,"Sdc4","20971"
"ENSMUSG00000038456",322.822097340839,0.761241158372521,0.117541863277769,6.47634074485953,9.39737009769434e-11,5.71445532577068e-09,"Dennd2a","209773"
"ENSMUSG00000043421",301.358543379454,0.736355100599067,0.126398732291296,5.82565257776542,5.68898560065711e-09,2.36357917284444e-07,"Hilpda","69573"
"ENSMUSG00000092035",101.230433048433,0.729031105602297,0.189147915132623,3.85429099279856,0.000116065485652752,0.00171761511843199,"Peg10","170676"
"ENSMUSG00000055322",342.275425750787,0.708576862057421,0.13822045689123,5.126425407601,2.95294971702739e-07,8.89742371945776e-06,"Tns1","21961"
"ENSMUSG00000026482",394.555453713047,0.708181389543609,0.125894082788264,5.62521584699634,1.85276156225806e-08,6.92353189382354e-07,"Rgl1","19731"
"ENSMUSG00000028459",74.9133561174094,0.707075302647483,0.238347616329673,2.96657173894067,0.00301140098104751,0.0249606705851633,"Cd72","12517"
"ENSMUSG00000028967",157.978388745707,0.705711244274684,0.214056127467357,3.29685140352875,0.000977752165333792,0.0103320446033456,"Errfi1","74155"
"ENSMUSG00000014030",97.2606156281795,0.705125817172767,0.21517573515901,3.27697645206926,0.00104925119735934,0.0109663144674009,"Pax5","18507"
"ENSMUSG00000048200",62.1314759374966,0.703800737820936,0.243595604969727,2.889217717653,0.00386201578588652,0.0300733685585505,"Cracr2b","213573"
"ENSMUSG00000002083",351.203794787945,0.698045485851811,0.0986190630168124,7.0782003448239,1.46038498607367e-12,1.23652090782871e-10,"Bbc3","170770"
"ENSMUSG00000020108",736.783850954879,0.676242569818098,0.111320857309558,6.07471579146775,1.24207505939689e-09,5.89236884560693e-08,"Ddit4","74747"
"ENSMUSG00000073755",66.8868253527467,0.673319657705079,0.240372058205591,2.80115610246672,0.00509198810960327,0.0373468294573863,"5730409E04Rik","230757"
"ENSMUSG00000106464",79.4723311611702,0.661323528040099,0.205073903902119,3.2248058648932,0.00126058118997807,0.0127489029044682,"C130083M11Rik","414111"
"ENSMUSG00000101856",67.0162352914675,0.660873112812693,0.236392139095655,2.79566450619271,0.00517931350931003,0.0378627629112293,"1700096K18Rik","73571"
"ENSMUSG00000039062",579.636952481219,0.654232821627746,0.110821559001033,5.90347967963206,3.55913481045297e-09,1.52904550097141e-07,"Anpep","16790"
"ENSMUSG00000060487",432.998149186671,0.651287278145112,0.0911093465621787,7.14841344735836,8.77865729826784e-13,7.93519441460995e-11,"Samd5","320825"
"ENSMUSG00000015852",111.39190237838,0.649925807364035,0.216644210687026,2.99996849813331,0.00270007529945034,0.022978121727765,"Fcrls","80891"
"ENSMUSG00000068744",391.205236688218,0.649701801580958,0.0992732173259572,6.5445829104914,5.96616582011254e-11,3.76487577082385e-09,"Psrc1","56742"
"ENSMUSG00000030468",462.977418562053,0.63059960366916,0.09884815055555,6.37947801881007,1.77692586483552e-10,1.04261904472673e-08,"Siglecg","243958"
"ENSMUSG00000046456",85.211640327838,0.628626392590717,0.221636981131827,2.83628837290839,0.00456412149747013,0.0343799647483983,"Tmem150b","330460"
"ENSMUSG00000090093",67.029596397265,0.626434666323433,0.229847928584795,2.72543098465353,0.00642176004136575,0.0449484447782846,"Gm14391","665001"
"ENSMUSG00000037820",4305.9412260766,0.626397895847782,0.0961129134657168,6.51731253648051,7.15781894394429e-11,4.43320841815216e-09,"Tgm2","21817"
"ENSMUSG00000027276",89.0017567179572,0.622306381021515,0.210700288881491,2.95351460752639,0.00314177739029102,0.0256132423671711,"Jag1","16449"
"ENSMUSG00000029287",359.334310973457,0.618194578822863,0.104695056992675,5.90471600646928,3.53254745547517e-09,1.52904550097141e-07,"Tgfbr3","21814"
"ENSMUSG00000028758",125.240433498909,0.611677369790473,0.17739844150391,3.44804252283688,0.000564665131303002,0.00667322449343778,"Kif17","16559"
"ENSMUSG00000052415",79.4120996146516,0.610522632831727,0.218675737512575,2.79190842009447,0.00523981838851771,0.0380883332193557,"Tchh","99681"
"ENSMUSG00000008193",111.651800525119,0.608883190372903,0.214973761745822,2.83236049566284,0.00462057233274299,0.0346880003745431,"Spib","272382"
"ENSMUSG00000025743",978.311320665655,0.601722121376222,0.0842424462542856,7.14274273992383,9.14867567086896e-13,8.05203836347927e-11,"Sdc3","20970"
"ENSMUSG00000037029",849.679281006482,0.592228932216382,0.0665505239327824,8.89893718664857,5.63839909727693e-19,1.50861006246741e-16,"Zfp146","26465"
"ENSMUSG00000047735",3532.1843220679,0.588178045497323,0.0441079365952998,13.3349707762117,1.44911486822231e-40,1.61552155892317e-37,"Samd9l","209086"
"ENSMUSG00000066026",775.224552300769,0.585254452000436,0.0792619064088161,7.38380488833839,1.5382882743766e-13,1.59250799001429e-11,"Dhrs3","20148"
