"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000046456",85.211640327838,-1.11434487478981,0.216653168325942,-5.14345062848719,2.69737565164766e-07,4.2840672114404e-06,"Tmem150b","330460"
"ENSMUSG00000001865",1074.96196334413,-1.11453404856934,0.0652721586430977,-17.0751829223775,2.27112834603746e-65,4.5633834673869e-63,"Cpa3","12873"
"ENSMUSG00000086862",22.3839681430978,-1.11758264302635,0.414366812750775,-2.69708530856338,0.00699493479852101,0.0353143245208767,"Gm13546","100042926"
"ENSMUSG00000028356",77.5419605266404,-1.1177400120573,0.227300128249855,-4.91746318254888,8.76729393412977e-07,1.27955100660272e-05,"Ambp","11699"
"ENSMUSG00000027985",29.829637476374,-1.11993122848233,0.358079666304906,-3.12760353035155,0.00176237738027106,0.0112293072017271,"Lef1","16842"
"ENSMUSG00000050390",72.7400008453549,-1.12018500131796,0.222799117811433,-5.02778023684113,4.9619005175528e-07,7.46878405429551e-06,"C77080","97130"
"ENSMUSG00000051000",19.2414471473463,-1.12259155706585,0.428654083357019,-2.6188752204907,0.00882202106340547,0.0427494458709048,"Fam160a1","229488"
"ENSMUSG00000028476",224.773347763919,-1.12386732754684,0.129853974570697,-8.65485504977724,4.93538484312005e-18,2.38221927623225e-16,"Reck","53614"
"ENSMUSG00000027200",33.8909453420673,-1.12472866567035,0.380334756302641,-2.95720716298507,0.00310439468792599,0.0179892488958287,"Sema6d","214968"
"ENSMUSG00000026121",51.3450777864004,-1.13034763943322,0.262409727951258,-4.30756759003682,1.65059665878921e-05,0.000191168299355748,"Sema4c","20353"
"ENSMUSG00000073489",269.392877549422,-1.13487637238003,0.121378458459887,-9.34989937077743,8.77311543655113e-21,5.19176146382204e-19,"Ifi204","15951"
"ENSMUSG00000026458",76.5108130760099,-1.13898852234354,0.222056357118767,-5.12927680667281,2.9085739223809e-07,4.58578078273194e-06,"Ppfia4","68507"
"ENSMUSG00000028542",80.8114960483516,-1.14353184490036,0.216338281569049,-5.28585064375385,1.25121952154771e-07,2.09913333323732e-06,"Slc6a9","14664"
"ENSMUSG00000040016",291.85633405726,-1.14419932029985,0.125053417857198,-9.14968451007425,5.71000590685278e-20,3.18045266287829e-18,"Ptger3","19218"
"ENSMUSG00000084821",34.0634746175658,-1.15437702552541,0.344171376286654,-3.3540762104631,0.000796304276185685,0.00574296239252447,"Gm15880","100504375"
