"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000038550",85.8219709695717,0.758048868983673,0.204770009837102,3.70195259348141,0.000213946599471403,0.00192531621708549,"Ciart","229599"
"ENSMUSG00000039167",422.328879477175,0.57508276891257,0.0970397899849308,5.92625735280213,3.09916766093528e-09,6.94272169149473e-08,"Adgrl4","170757"
"ENSMUSG00000039395",900.292177669707,0.643028445709764,0.0707899482927963,9.08361230961938,1.05029879414627e-19,6.03189780201822e-18,"Mreg","381269"
"ENSMUSG00000039765",90.5344601826456,0.897827232280165,0.225741942361864,3.97722825845517,6.97232298819684e-05,0.000716591460261966,"Cc2d2a","231214"
"ENSMUSG00000040152",116726.660546926,0.677951673236056,0.0820805555842855,8.25958923413831,1.46174620871758e-16,6.89129705164566e-15,"Thbs1","21825"
"ENSMUSG00000040714",25.6561679295785,0.989118592674443,0.374115659513754,2.64388449807212,0.00819606186968405,0.0419135900038457,"Klc3","232943"
"ENSMUSG00000041351",52.4719706818343,0.632506724081108,0.247352429791011,2.55710738162352,0.0105546630275675,0.0512376981809576,"Rap1gap","110351"
"ENSMUSG00000041556",13.7556521412509,1.32724466033786,0.495483957576681,2.67868341657147,0.00739122392532503,0.0388029018927313,"Fbxo2","230904"
"ENSMUSG00000041649",116.407028013536,0.506575361668828,0.190326726126452,2.6616091811103,0.00777681151670754,0.0403576483747648,"Klf8","245671"
"ENSMUSG00000042215",274.734738257288,0.501840746391848,0.11830706709506,4.24184927168061,2.21685560940588e-05,0.000261280146203111,"Bag2","213539"
"ENSMUSG00000042821",96.6491686706111,0.624096785279595,0.207409141527201,3.00901291372322,0.00262097975149157,0.0164479497517445,"Snai1","20613"
"ENSMUSG00000043421",301.358543379454,0.527357537572913,0.124845050130018,4.22409648619393,2.39901261762023e-05,0.000279275719466454,"Hilpda","69573"
"ENSMUSG00000044254",116.579192803552,1.35242096588601,0.195993878991564,6.90032246335722,5.18846275258424e-12,1.62800904117511e-10,"Pcsk9","100102"
"ENSMUSG00000044349",83.4681160105048,1.73910210198118,0.235817698942203,7.37477343635442,1.64624769249057e-13,5.90903149016691e-12,"Snhg11","319317"
"ENSMUSG00000044674",208.543040399023,1.20453014156297,0.131521322137623,9.15844003075455,5.26529191205492e-20,3.15784216193876e-18,"Fzd1","14362"
"ENSMUSG00000044708",24.9217750127726,1.34143003899684,0.423520796526822,3.1673297982001,0.00153845736665444,0.0104840385071466,"Kcnj10","16513"
"ENSMUSG00000045010",2.20445178921245,4.11303718830049,1.64882315432147,2.4945290084752,0.0126124416839233,0.0589747310524149,"Gm4779","102634296"
"ENSMUSG00000045103",34.0234333114251,0.856771083753684,0.341614367705685,2.50800658505039,0.012141440445696,0.0569847893330436,"Dmd","13405"
